age,education,marital-status,race,income,occupation
<=80,College,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Craft-repair
<=80,Higher Education,Never Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Transport-moving
<=80,Higher Education,Married,Person,>50K,Adm-clerical
<=80,Higher Education,Married,Person,>50K,Other-service
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Never Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Craft-repair
<=80,Higher Education,Married,Person,>50K,Farming-fishing
<=80,Higher Education,Married,Person,>50K,Craft-repair
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Craft-repair
<=80,College,Never Married,Person,>50K,Transport-moving
<=80,Higher Education,Married,Person,>50K,Transport-moving
<=80,Higher Education,Married,Person,>50K,Other-service
<=80,Higher Education,Married,Person,>50K,Craft-repair
<=80,College,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Farming-fishing
<=80,Higher Education,Married,Person,>50K,Transport-moving
<=80,Higher Education,Married,Person,>50K,Sales
<=80,Higher Education,Married,Person,>50K,Adm-clerical
<=80,Higher Education,Married,Person,>50K,Sales
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Other-service
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Craft-repair
<=80,College,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,College,Never Married,Person,>50K,Craft-repair
<=80,Higher Education,Married,Person,>50K,Transport-moving
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Transport-moving
<=80,Higher Education,Married,Person,>50K,Craft-repair
<=80,Higher Education,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Adm-clerical
<=80,Higher Education,Married,Person,>50K,Adm-clerical
<=80,College,Married,Person,>50K,Craft-repair
<=80,College,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Adm-clerical
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Machine-op-inspct
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Transport-moving
<=80,College,Married,Person,>50K,Craft-repair
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,?
<=80,Higher Education,Married,Person,>50K,Craft-repair
<=80,Higher Education,Married,Person,>50K,Sales
<=80,Higher Education,Married,Person,>50K,Adm-clerical
<=80,College,Married,Person,>50K,Craft-repair
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Never Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Machine-op-inspct
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Machine-op-inspct
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Sales
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Sales
<=80,Higher Education,Married,Person,>50K,Adm-clerical
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Machine-op-inspct
<=80,College,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Adm-clerical
<=80,College,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Craft-repair
<=80,College,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Sales
<=80,Higher Education,Married,Person,>50K,Adm-clerical
<=80,Higher Education,Married,Person,>50K,?
<=80,College,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Machine-op-inspct
<=80,Higher Education,Married,Person,>50K,Craft-repair
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Sales
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Craft-repair
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Other-service
<=80,College,Married,Person,>50K,Adm-clerical
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Tech-support
<=80,College,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Craft-repair
<=80,Higher Education,Married,Person,>50K,Other-service
<=80,College,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Sales
<=80,Higher Education,Married,Person,>50K,Adm-clerical
<=80,College,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Transport-moving
<=80,Higher Education,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Adm-clerical
<=80,Higher Education,Married,Person,>50K,Transport-moving
<=80,College,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Never Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Craft-repair
<=80,Higher Education,Married,Person,>50K,Adm-clerical
<=80,College,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Protective-serv
<=80,College,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Tech-support
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Farming-fishing
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Craft-repair
<=80,Higher Education,Married,Person,>50K,Machine-op-inspct
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Craft-repair
<=80,College,Married,Person,>50K,Tech-support
<=80,College,Never Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Tech-support
<=80,College,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Adm-clerical
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Sales
<=80,Higher Education,Married,Person,>50K,Sales
<=80,Higher Education,Never Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Farming-fishing
<=80,Higher Education,Married,Person,>50K,Adm-clerical
<=80,Higher Education,Married,Person,>50K,Craft-repair
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Sales
<=80,College,Never Married,Person,>50K,Sales
<=80,College,Never Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Machine-op-inspct
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Craft-repair
<=80,College,Married,Person,>50K,Sales
<=80,Higher Education,Never Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Other-service
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Protective-serv
<=80,College,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Sales
<=80,Higher Education,Married,Person,>50K,Adm-clerical
<=80,Higher Education,Married,Person,>50K,Other-service
<=80,Higher Education,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Craft-repair
<=80,College,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Sales
<=80,Higher Education,Married,Person,>50K,Craft-repair
<=80,College,Married,Person,>50K,Sales
<=80,Higher Education,Married,Person,>50K,Protective-serv
<=80,College,Married,Person,>50K,Adm-clerical
<=80,Higher Education,Married,Person,>50K,Other-service
<=80,College,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Prof-specialty
<=80,College,Married,Person,>50K,Sales
<=80,Higher Education,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Sales
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,?
<=80,College,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Machine-op-inspct
<=80,College,Married,Person,>50K,Exec-managerial
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Sales
<=80,Higher Education,Married,Person,>50K,Sales
<=80,College,Married,Person,>50K,Transport-moving
<=80,College,Married,Person,>50K,Craft-repair
<=80,College,Married,Person,>50K,Adm-clerical
<=80,Higher Education,Married,Person,>50K,Machine-op-inspct
<=80,Higher Education,Married,Person,>50K,Transport-moving
<=80,College,Married,Person,>50K,?
<=80,College,Married,Person,>50K,Sales
<=80,Higher Education,Married,Person,>50K,Exec-managerial
<=80,College,Married,Person,>50K,Prof-specialty
<=80,Higher Education,Married,Person,>50K,Adm-clerical
