Unnamed: 0,age,education,marital-status,race,income,occupation
399,40-59,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
402,40-59,Bachelors,Married-civ-spouse,White,>50K,Protective-serv
405,40-59,Masters,Married-civ-spouse,White,>50K,Exec-managerial
408,20-39,Some-college,Married-civ-spouse,White,>50K,?
413,40-59,Doctorate,Married-civ-spouse,White,>50K,Exec-managerial
415,20-39,12th,Divorced,White,>50K,Craft-repair
422,20-39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
428,60-79,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
433,20-39,Assoc-acdm,Married-civ-spouse,White,>50K,Other-service
435,20-39,Masters,Married-civ-spouse,White,>50K,Prof-specialty
443,40-59,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
451,40-59,Some-college,Married-civ-spouse,White,>50K,Craft-repair
452,60-79,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
453,40-59,Assoc-acdm,Married-civ-spouse,Black,>50K,Exec-managerial
454,40-59,HS-grad,Married-civ-spouse,White,>50K,Sales
455,40-59,Assoc-voc,Married-civ-spouse,Asian-Pac-Islander,>50K,Machine-op-inspct
468,40-59,Masters,Married-civ-spouse,White,>50K,Exec-managerial
469,20-39,Bachelors,Married-civ-spouse,White,>50K,Tech-support
470,60-79,Some-college,Never-married,White,>50K,Prof-specialty
489,20-39,Bachelors,Married-civ-spouse,White,>50K,Sales
513,20-39,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
519,20-39,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
520,20-39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
521,40-59,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
523,20-39,Some-college,Married-civ-spouse,White,>50K,Tech-support
524,40-59,Some-college,Divorced,White,>50K,Machine-op-inspct
526,40-59,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
533,40-59,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
534,60-79,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
554,20-39,Assoc-voc,Divorced,Black,>50K,Craft-repair
561,40-59,Bachelors,Married-civ-spouse,White,>50K,Sales
562,40-59,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
564,40-59,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
573,20-39,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
575,20-39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
580,60-79,Some-college,Married-civ-spouse,White,>50K,?
581,40-59,HS-grad,Married-civ-spouse,White,>50K,Sales
588,40-59,10th,Married-civ-spouse,White,>50K,Craft-repair
592,60-79,7th-8th,Never-married,White,>50K,Transport-moving
593,20-39,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
597,40-59,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
606,40-59,Masters,Married-civ-spouse,White,>50K,Craft-repair
619,40-59,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
626,20-39,HS-grad,Married-civ-spouse,White,>50K,Sales
628,20-39,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
629,40-59,Bachelors,Married-civ-spouse,White,>50K,Sales
632,40-59,Some-college,Married-civ-spouse,White,>50K,Craft-repair
633,20-39,Bachelors,Married-civ-spouse,Black,>50K,Adm-clerical
637,20-39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
639,40-59,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
643,20-39,Some-college,Married-civ-spouse,White,>50K,Sales
645,40-59,Doctorate,Separated,White,>50K,Prof-specialty
649,20-39,Bachelors,Married-civ-spouse,White,>50K,Tech-support
652,20-39,Doctorate,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
659,40-59,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
660,40-59,12th,Married-civ-spouse,Black,>50K,Handlers-cleaners
665,40-59,Assoc-acdm,Divorced,White,>50K,Prof-specialty
667,40-59,HS-grad,Married-civ-spouse,Black,>50K,Craft-repair
673,20-39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
674,40-59,HS-grad,Married-civ-spouse,White,>50K,Sales
681,20-39,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
682,20-39,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
696,20-39,Masters,Never-married,White,>50K,Prof-specialty
697,20-39,Masters,Married-civ-spouse,White,>50K,Tech-support
704,40-59,Doctorate,Divorced,White,>50K,Prof-specialty
705,40-59,Bachelors,Divorced,White,>50K,Exec-managerial
719,20-39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
723,40-59,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
724,40-59,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
725,40-59,Bachelors,Never-married,White,>50K,Prof-specialty
729,60-79,11th,Married-civ-spouse,White,>50K,Exec-managerial
739,40-59,Bachelors,Married-civ-spouse,White,>50K,Tech-support
742,40-59,Masters,Never-married,White,>50K,Exec-managerial
745,40-59,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
746,40-59,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
750,20-39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
756,40-59,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
758,40-59,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
761,40-59,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
763,40-59,Doctorate,Married-civ-spouse,White,>50K,Exec-managerial
764,40-59,Bachelors,Never-married,White,>50K,Sales
773,20-39,Assoc-voc,Married-civ-spouse,White,>50K,Tech-support
778,40-59,Bachelors,Married-civ-spouse,White,>50K,Sales
782,40-59,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
784,40-59,Bachelors,Never-married,Other,>50K,Sales
790,40-59,Assoc-voc,Married-civ-spouse,White,>50K,Tech-support
794,60-79,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
798,40-59,Masters,Never-married,White,>50K,Tech-support
799,40-59,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
805,20-39,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
807,20-39,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
808,60-79,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
817,40-59,Some-college,Married-civ-spouse,White,>50K,Craft-repair
819,40-59,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
825,40-59,HS-grad,Widowed,White,>50K,Transport-moving
831,40-59,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
837,40-59,Bachelors,Divorced,White,>50K,Prof-specialty
842,40-59,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
844,40-59,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
847,20-39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
850,60-79,Masters,Widowed,White,>50K,Prof-specialty
854,40-59,Doctorate,Divorced,White,>50K,Prof-specialty
857,40-59,HS-grad,Married-civ-spouse,White,>50K,Other-service
859,40-59,Bachelors,Never-married,White,>50K,Exec-managerial
868,20-39,Some-college,Married-civ-spouse,White,>50K,Farming-fishing
870,40-59,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
872,60-79,Masters,Married-civ-spouse,White,>50K,Sales
873,40-59,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Sales
875,40-59,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
878,20-39,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
881,20-39,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
883,20-39,Bachelors,Married-civ-spouse,White,>50K,Sales
893,20-39,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
894,40-59,Prof-school,Married-civ-spouse,White,>50K,Farming-fishing
898,20-39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
915,20-39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
917,60-79,HS-grad,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
927,40-59,Masters,Married-civ-spouse,White,>50K,Exec-managerial
934,20-39,11th,Married-civ-spouse,White,>50K,Machine-op-inspct
935,20-39,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
937,40-59,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
939,20-39,Bachelors,Never-married,White,>50K,Sales
942,20-39,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
947,20-39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
950,40-59,HS-grad,Married-civ-spouse,White,>50K,Prof-specialty
951,40-59,Masters,Married-civ-spouse,White,>50K,Exec-managerial
956,40-59,Some-college,Married-civ-spouse,White,>50K,Sales
958,20-39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
959,40-59,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
966,20-39,Some-college,Married-civ-spouse,White,>50K,Sales
968,40-59,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
970,20-39,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
972,60-79,Bachelors,Widowed,White,>50K,Exec-managerial
977,40-59,Masters,Married-civ-spouse,White,>50K,Prof-specialty
984,40-59,HS-grad,Widowed,White,>50K,Protective-serv
993,40-59,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
995,40-59,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
997,40-59,Bachelors,Divorced,White,>50K,Exec-managerial
999,20-39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
1001,40-59,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
1002,20-39,HS-grad,Married-civ-spouse,White,>50K,Prof-specialty
1007,20-39,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
1008,40-59,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
1012,40-59,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
1013,40-59,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
1016,20-39,Assoc-voc,Married-civ-spouse,White,>50K,Tech-support
1021,40-59,Masters,Married-civ-spouse,White,>50K,Prof-specialty
1027,40-59,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
1043,40-59,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
1049,20-39,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
1051,40-59,Bachelors,Married-civ-spouse,White,>50K,Sales
1052,20-39,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
1053,40-59,Some-college,Married-civ-spouse,White,>50K,Sales
1058,40-59,Masters,Married-civ-spouse,White,>50K,Prof-specialty
1059,40-59,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
1064,40-59,Some-college,Married-civ-spouse,White,>50K,Sales
1066,20-39,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
1071,20-39,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
1072,20-39,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
1073,40-59,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
1079,40-59,Assoc-voc,Married-civ-spouse,White,>50K,Prof-specialty
1083,40-59,Some-college,Married-civ-spouse,White,>50K,Protective-serv
1088,40-59,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
1090,40-59,Assoc-acdm,Married-civ-spouse,White,>50K,Prof-specialty
1091,40-59,Bachelors,Never-married,White,>50K,Sales
1098,20-39,HS-grad,Married-civ-spouse,White,>50K,Sales
1101,40-59,Bachelors,Married-civ-spouse,White,>50K,Machine-op-inspct
1104,20-39,Assoc-acdm,Married-civ-spouse,White,>50K,Prof-specialty
1108,40-59,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
1110,20-39,Masters,Married-civ-spouse,White,>50K,Sales
1111,20-39,Bachelors,Married-civ-spouse,White,>50K,Sales
1115,60-79,Assoc-voc,Married-civ-spouse,White,>50K,Machine-op-inspct
1118,40-59,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
1126,20-39,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
1135,20-39,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
1136,40-59,Masters,Married-civ-spouse,White,>50K,Exec-managerial
1137,20-39,HS-grad,Married-civ-spouse,Black,>50K,Adm-clerical
1145,20-39,Masters,Married-civ-spouse,White,>50K,Prof-specialty
1148,60-79,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
1149,40-59,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
1156,40-59,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
1157,20-39,Masters,Married-civ-spouse,White,>50K,Prof-specialty
1162,20-39,Bachelors,Married-civ-spouse,White,>50K,Sales
1163,40-59,Assoc-acdm,Married-civ-spouse,White,>50K,Tech-support
1164,40-59,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
1166,60-79,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
1172,20-39,Masters,Married-civ-spouse,White,>50K,Farming-fishing
1175,40-59,Some-college,Married-civ-spouse,White,>50K,?
1177,40-59,HS-grad,Married-civ-spouse,White,>50K,Prof-specialty
1180,40-59,HS-grad,Married-civ-spouse,White,>50K,?
1181,40-59,Bachelors,Divorced,White,>50K,Exec-managerial
1191,40-59,Some-college,Married-civ-spouse,White,>50K,Craft-repair
1200,40-59,HS-grad,Married-civ-spouse,Black,>50K,Adm-clerical
1201,20-39,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
1203,40-59,Bachelors,Never-married,White,>50K,Other-service
1205,60-79,Masters,Married-civ-spouse,White,>50K,Sales
1207,20-39,Bachelors,Married-civ-spouse,White,>50K,Sales
1210,40-59,Some-college,Married-civ-spouse,White,>50K,Sales
1213,40-59,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
1215,60-79,Bachelors,Widowed,White,>50K,?
1216,40-59,Some-college,Married-civ-spouse,Amer-Indian-Eskimo,>50K,Craft-repair
1219,20-39,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
1220,40-59,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
1224,20-39,Masters,Married-civ-spouse,White,>50K,Transport-moving
1226,20-39,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
1230,40-59,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
1240,20-39,Masters,Never-married,White,>50K,Prof-specialty
1243,60-79,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
1246,40-59,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
1250,40-59,Masters,Married-civ-spouse,White,>50K,Exec-managerial
1257,40-59,HS-grad,Married-civ-spouse,White,>50K,Sales
1258,40-59,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
1261,40-59,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
1266,20-39,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
1275,40-59,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
1276,40-59,Bachelors,Married-civ-spouse,White,>50K,Sales
1277,60-79,Bachelors,Married-civ-spouse,White,>50K,Protective-serv
1281,40-59,Assoc-acdm,Divorced,Asian-Pac-Islander,>50K,Prof-specialty
1282,60-79,HS-grad,Married-civ-spouse,White,>50K,?
1284,40-59,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
1286,40-59,Bachelors,Married-civ-spouse,White,>50K,Sales
1302,40-59,Some-college,Married-civ-spouse,White,>50K,Transport-moving
1305,20-39,Bachelors,Married-civ-spouse,White,>50K,Machine-op-inspct
1309,40-59,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
1314,20-39,Some-college,Married-civ-spouse,White,>50K,Handlers-cleaners
1316,20-39,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
1318,40-59,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
1319,40-59,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
1322,20-39,HS-grad,Never-married,White,>50K,Sales
1323,40-59,Some-college,Married-civ-spouse,White,>50K,Transport-moving
1324,20-39,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
1327,40-59,HS-grad,Widowed,Asian-Pac-Islander,>50K,Other-service
1334,40-59,Assoc-voc,Married-civ-spouse,White,>50K,Prof-specialty
1337,40-59,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
1346,60-79,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
1348,20-39,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
1350,20-39,Some-college,Never-married,White,>50K,Prof-specialty
1351,20-39,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
1355,60-79,HS-grad,Married-civ-spouse,White,>50K,Farming-fishing
1361,40-59,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
1368,40-59,HS-grad,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
1378,60-79,Masters,Married-civ-spouse,White,>50K,Sales
1387,40-59,Some-college,Divorced,White,>50K,Exec-managerial
1391,40-59,7th-8th,Married-civ-spouse,Black,>50K,Craft-repair
1395,40-59,10th,Never-married,White,>50K,Transport-moving
1399,40-59,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
1405,20-39,HS-grad,Married-civ-spouse,White,>50K,Other-service
1407,20-39,Assoc-acdm,Married-civ-spouse,White,>50K,Craft-repair
1412,20-39,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
1413,40-59,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
1417,20-39,Bachelors,Married-civ-spouse,Black,>50K,Sales
1418,20-39,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
1426,40-59,Bachelors,Married-civ-spouse,White,>50K,Farming-fishing
1429,40-59,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
1432,20-39,Assoc-voc,Divorced,White,>50K,Sales
1437,20-39,Assoc-acdm,Married-civ-spouse,White,>50K,Adm-clerical
1439,40-59,HS-grad,Married-civ-spouse,White,>50K,Sales
1442,20-39,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
1444,40-59,HS-grad,Married-civ-spouse,White,>50K,Other-service
1448,40-59,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
1449,40-59,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
1453,40-59,Masters,Married-civ-spouse,White,>50K,Exec-managerial
1454,40-59,HS-grad,Married-civ-spouse,Black,>50K,Craft-repair
1459,40-59,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
1460,40-59,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
1462,20-39,Some-college,Never-married,White,>50K,Craft-repair
1463,20-39,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
1469,40-59,Assoc-acdm,Married-civ-spouse,White,>50K,Prof-specialty
1470,60-79,Prof-school,Married-civ-spouse,White,>50K,Transport-moving
1481,40-59,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
1482,40-59,HS-grad,Married-civ-spouse,White,>50K,Sales
1484,40-59,Bachelors,Married-civ-spouse,Black,>50K,Prof-specialty
1489,20-39,Masters,Divorced,White,>50K,Exec-managerial
1492,40-59,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
1493,40-59,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
1495,20-39,11th,Married-civ-spouse,White,>50K,Craft-repair
1496,20-39,11th,Divorced,White,>50K,Sales
1498,20-39,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
1500,20-39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
1503,60-79,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
1511,20-39,Assoc-voc,Married-civ-spouse,White,>50K,Prof-specialty
1512,20-39,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
1514,40-59,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
1516,40-59,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
1528,40-59,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
1531,40-59,10th,Married-civ-spouse,White,>50K,Machine-op-inspct
1532,40-59,Masters,Divorced,White,>50K,Exec-managerial
1533,40-59,10th,Married-civ-spouse,Black,>50K,Transport-moving
1548,40-59,Some-college,Married-civ-spouse,White,>50K,Craft-repair
1554,60-79,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
1562,60-79,Bachelors,Widowed,White,>50K,?
1571,40-59,Assoc-acdm,Married-civ-spouse,White,>50K,Craft-repair
1580,20-39,HS-grad,Married-civ-spouse,White,>50K,Sales
1583,20-39,HS-grad,Divorced,White,>50K,Adm-clerical
1585,40-59,Some-college,Married-civ-spouse,White,>50K,Craft-repair
1593,40-59,Masters,Married-civ-spouse,White,>50K,Prof-specialty
1595,20-39,HS-grad,Never-married,White,>50K,Prof-specialty
1603,40-59,HS-grad,Married-civ-spouse,Black,>50K,Machine-op-inspct
1611,20-39,Assoc-acdm,Married-civ-spouse,White,>50K,Prof-specialty
1612,40-59,Masters,Married-civ-spouse,White,>50K,Prof-specialty
1613,40-59,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
1615,60-79,HS-grad,Married-civ-spouse,White,>50K,Prof-specialty
1616,40-59,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
1620,40-59,Some-college,Married-civ-spouse,White,>50K,Sales
